symbol,isin,trade_date,exchange,segment,series,trade_type,auction,quantity,price,trade_id,order_id,order_execution_time,expiry_date,underlying,expiry_year,expiry_month,expiry_day,strike,option_type,position_key,net_qty,entry_exit,matched_qty,matched_trade_ids
NIFTY2491225400PE,,2024-09-12,NSE,FO,,buy,False,25,11.4,6121861484181499490,2000000315919456,2024-09-12 15:24:22,2024-09-12,NIFTY,2024.0,9.0,12.0,25400.0,PE,NIFTY_2024-09-12_25400.0_PE,25,Entry,25,
NIFTY2491225400PE,,2024-09-12,NSE,FO,,buy,False,25,11.4,16137046919894070813,2000000315919456,2024-09-12 15:24:22,2024-09-12,NIFTY,2024.0,9.0,12.0,25400.0,PE,NIFTY_2024-09-12_25400.0_PE,25,Entry,25,
NIFTY2491225400PE,,2024-09-12,NSE,FO,,buy,False,25,11.4,6393408764721300283,2000000315919456,2024-09-12 15:24:22,2024-09-12,NIFTY,2024.0,9.0,12.0,25400.0,PE,NIFTY_2024-09-12_25400.0_PE,25,Entry,25,
NIFTY2491225400PE,,2024-09-12,NSE,FO,,buy,False,25,11.4,6672944516383878744,2000000315919456,2024-09-12 15:24:22,2024-09-12,NIFTY,2024.0,9.0,12.0,25400.0,PE,NIFTY_2024-09-12_25400.0_PE,25,Entry,25,
NIFTY2491225400PE,,2024-09-12,NSE,FO,,buy,False,25,11.4,5514841673255158557,2000000315919456,2024-09-12 15:24:22,2024-09-12,NIFTY,2024.0,9.0,12.0,25400.0,PE,NIFTY_2024-09-12_25400.0_PE,25,Entry,25,
NIFTY2491225400PE,,2024-09-12,NSE,FO,,buy,False,25,11.4,3007150320723412339,2000000315919456,2024-09-12 15:24:22,2024-09-12,NIFTY,2024.0,9.0,12.0,25400.0,PE,NIFTY_2024-09-12_25400.0_PE,25,Entry,25,
NIFTY2491225400PE,,2024-09-12,NSE,FO,,buy,False,25,11.4,10939776161678292695,2000000315919456,2024-09-12 15:24:22,2024-09-12,NIFTY,2024.0,9.0,12.0,25400.0,PE,NIFTY_2024-09-12_25400.0_PE,25,Entry,25,
NIFTY2491925100PE,,2024-09-16,NSE,FO,,sell,False,25,37.2,1365308614553601762,1200000053231096,2024-09-16 12:24:08,2024-09-19,NIFTY,2024.0,9.0,19.0,25100.0,PE,NIFTY_2024-09-19_25100.0_PE,-25,Entry,25,
NIFTY2491925600CE,,2024-09-16,NSE,FO,,sell,False,25,32.7,10380371104903508707,1200000053231752,2024-09-16 12:24:09,2024-09-19,NIFTY,2024.0,9.0,19.0,25600.0,CE,NIFTY_2024-09-19_25600.0_CE,-25,Entry,25,
NIFTY2491925600CE,,2024-09-18,NSE,FO,,buy,False,25,47.65,8612682392631090549,1200000056693224,2024-09-18 12:34:11,2024-09-19,NIFTY,2024.0,9.0,19.0,25600.0,CE,NIFTY_2024-09-19_25600.0_CE,25,Exit,25,10380371104903508707
NIFTY2491925500CE,,2024-09-18,NSE,FO,,sell,False,25,54.1,9730753266133051914,1000000096183765,2024-09-18 13:30:15,2024-09-19,NIFTY,2024.0,9.0,19.0,25500.0,CE,NIFTY_2024-09-19_25500.0_CE,-25,Entry,25,
NIFTY2491925500CE,,2024-09-19,NSE,FO,,buy,False,25,74.85,17059733120181495392,1000000058581329,2024-09-19 10:00:41,2024-09-19,NIFTY,2024.0,9.0,19.0,25500.0,CE,NIFTY_2024-09-19_25500.0_CE,25,Exit,25,9730753266133051914
NIFTY2491925100PE,,2024-09-19,NSE,FO,,buy,False,25,1.75,7814364197711706626,1200000057310126,2024-09-19 10:03:33,2024-09-19,NIFTY,2024.0,9.0,19.0,25100.0,PE,NIFTY_2024-09-19_25100.0_PE,25,Exit,25,1365308614553601762
NIFTY24SEP25300PE,,2024-09-20,NSE,FO,,sell,False,25,50.95,8607908588232895381,1100000075779379,2024-09-20 11:15:37,2024-09-26,NIFTY,2024.0,9.0,,25300.0,PE,NIFTY_2024-09-26_25300.0_PE,-25,Entry,25,
NIFTY24SEP25300PE,,2024-09-24,NSE,FO,,buy,False,25,10.7,16224137654398754451,1100000015672304,2024-09-24 09:29:27,2024-09-26,NIFTY,2024.0,9.0,,25300.0,PE,NIFTY_2024-09-26_25300.0_PE,25,Exit,25,8607908588232895381
NIFTY24SEP25700PE,,2024-09-24,NSE,FO,,sell,False,25,41.55,17750127729645560993,2000000023218788,2024-09-24 09:36:11,2024-09-26,NIFTY,2024.0,9.0,,25700.0,PE,NIFTY_2024-09-26_25700.0_PE,-25,Entry,25,
NIFTY24SEP26200CE,,2024-09-24,NSE,FO,,sell,False,25,26.55,6616260657151586473,2000000023220576,2024-09-24 09:36:12,2024-09-26,NIFTY,2024.0,9.0,,26200.0,CE,NIFTY_2024-09-26_26200.0_CE,-25,Entry,25,
NIFTY24SEP25700PE,,2024-09-26,NSE,FO,,buy,False,25,1.0,17997577322021741809,2000000198458344,2024-09-26 14:35:29,2024-09-26,NIFTY,2024.0,9.0,,25700.0,PE,NIFTY_2024-09-26_25700.0_PE,25,Exit,25,17750127729645560993
NIFTY24SEP26200PE,,2024-09-26,NSE,FO,,sell,False,25,47.2,9872147735828900409,2000000219240208,2024-09-26 14:52:12,2024-09-26,NIFTY,2024.0,9.0,,26200.0,PE,NIFTY_2024-09-26_26200.0_PE,-25,Entry,25,
NIFTY24SEP26200CE,,2024-09-26,NSE,FO,,buy,False,25,18.5,3602655639701118404,2000000249432301,2024-09-26 15:14:19,2024-09-26,NIFTY,2024.0,9.0,,26200.0,CE,NIFTY_2024-09-26_26200.0_CE,25,Exit,25,6616260657151586473
NIFTY24SEP26200PE,,2024-09-26,NSE,FO,,buy,False,25,1.4,5646642578872212676,2000000249433668,2024-09-26 15:14:19,2024-09-26,NIFTY,2024.0,9.0,,26200.0,PE,NIFTY_2024-09-26_26200.0_PE,25,Exit,25,9872147735828900409
NIFTY24O0325900PE,,2024-09-27,NSE,FO,,sell,False,25,32.6,5087287525962036066,1900000025650763,2024-09-27 10:33:28,2024-10-03,NIFTY,2024.0,10.0,3.0,25900.0,PE,NIFTY_2024-10-03_25900.0_PE,-25,Entry,25,
NIFTY24O0326600CE,,2024-09-27,NSE,FO,,sell,False,25,32.8,3405997501382258744,1200000025615110,2024-09-27 10:33:28,2024-10-03,NIFTY,2024.0,10.0,3.0,26600.0,CE,NIFTY_2024-10-03_26600.0_CE,-25,Entry,25,
NIFTY24O0326600CE,,2024-09-30,NSE,FO,,buy,False,25,6.3,1257718713856032767,1200000053234056,2024-09-30 12:20:56,2024-10-03,NIFTY,2024.0,10.0,3.0,26600.0,CE,NIFTY_2024-10-03_26600.0_CE,25,Exit,25,3405997501382258744
NIFTY24O0326200CE,,2024-09-30,NSE,FO,,sell,False,25,36.35,15071912043748363637,2000000051871660,2024-09-30 12:22:04,2024-10-03,NIFTY,2024.0,10.0,3.0,26200.0,CE,NIFTY_2024-10-03_26200.0_CE,-25,Entry,25,
NIFTY24O0325800CE,,2024-10-01,NSE,FO,,sell,False,25,80.9,7868010965004398425,1100000128688354,2024-10-01 15:23:05,2024-10-03,NIFTY,2024.0,10.0,3.0,25800.0,CE,NIFTY_2024-10-03_25800.0_CE,-25,Entry,25,
NIFTY24O0326200CE,,2024-10-01,NSE,FO,,buy,False,25,3.1,16666991535387065149,2000000130159299,2024-10-01 15:23:05,2024-10-03,NIFTY,2024.0,10.0,3.0,26200.0,CE,NIFTY_2024-10-03_26200.0_CE,25,Exit,25,15071912043748363637
NIFTY24O0325900PE,,2024-10-03,NSE,FO,,buy,False,25,502.2,6711520496847905746,1900000110889452,2024-10-03 11:28:38,2024-10-03,NIFTY,2024.0,10.0,3.0,25900.0,PE,NIFTY_2024-10-03_25900.0_PE,25,Exit,25,5087287525962036066
NIFTY24O0325800CE,,2024-10-03,NSE,FO,,buy,False,25,1.5,6264579652313465319,1100000192761842,2024-10-03 13:23:14,2024-10-03,NIFTY,2024.0,10.0,3.0,25800.0,CE,NIFTY_2024-10-03_25800.0_CE,25,Exit,25,7868010965004398425
NIFTY24O0325250PE,,2024-10-03,NSE,FO,,buy,False,25,10.85,15636066951527087322,1000000285921580,2024-10-03 14:45:24,2024-10-03,NIFTY,2024.0,10.0,3.0,25250.0,PE,NIFTY_2024-10-03_25250.0_PE,25,Entry,25,
NIFTY24O0325250CE,,2024-10-03,NSE,FO,,buy,False,25,14.95,11231766416412387289,1000000285920147,2024-10-03 14:45:24,2024-10-03,NIFTY,2024.0,10.0,3.0,25250.0,CE,NIFTY_2024-10-03_25250.0_CE,25,Entry,25,
NIFTY24O0325250CE,,2024-10-03,NSE,FO,,sell,False,25,5.9,10965699654990297133,1000000319770039,2024-10-03 15:15:58,2024-10-03,NIFTY,2024.0,10.0,3.0,25250.0,CE,NIFTY_2024-10-03_25250.0_CE,-25,Exit,25,11231766416412387289
NIFTY24O0325250PE,,2024-10-03,NSE,FO,,sell,False,25,0.15,2991173291706642617,1000000319772137,2024-10-03 15:15:58,2024-10-03,NIFTY,2024.0,10.0,3.0,25250.0,PE,NIFTY_2024-10-03_25250.0_PE,-25,Exit,25,15636066951527087322
NIFTY24O1024600PE,,2024-10-04,NSE,FO,,sell,False,25,68.1,11358489511611170454,1200000179432483,2024-10-04 14:18:24,2024-10-10,NIFTY,2024.0,10.0,10.0,24600.0,PE,NIFTY_2024-10-10_24600.0_PE,-25,Entry,25,
NIFTY24O1025500CE,,2024-10-04,NSE,FO,,sell,False,25,42.95,7651602439072497047,1000000201177725,2024-10-04 14:18:24,2024-10-10,NIFTY,2024.0,10.0,10.0,25500.0,CE,NIFTY_2024-10-10_25500.0_CE,-25,Entry,25,
NIFTY24O1025200CE,,2024-10-07,NSE,FO,,sell,False,25,49.6,5128071087570948816,1000000249159566,2024-10-07 14:20:07,2024-10-10,NIFTY,2024.0,10.0,10.0,25200.0,CE,NIFTY_2024-10-10_25200.0_CE,-25,Entry,25,
NIFTY24O1025500CE,,2024-10-07,NSE,FO,,buy,False,25,17.05,2100810138374833966,1200000243721325,2024-10-07 14:20:07,2024-10-10,NIFTY,2024.0,10.0,10.0,25500.0,CE,NIFTY_2024-10-10_25500.0_CE,25,Exit,25,7651602439072497047
NIFTY24O1024600PE,,2024-10-09,NSE,FO,,buy,False,25,8.85,17321612991600606908,1000000234344265,2024-10-09 15:06:59,2024-10-10,NIFTY,2024.0,10.0,10.0,24600.0,PE,NIFTY_2024-10-10_24600.0_PE,25,Exit,25,11358489511611170454
NIFTY24O1025200CE,,2024-10-09,NSE,FO,,buy,False,25,16.25,9447455362582990558,1000000234345363,2024-10-09 15:06:59,2024-10-10,NIFTY,2024.0,10.0,10.0,25200.0,CE,NIFTY_2024-10-10_25200.0_CE,25,Exit,25,5128071087570948816
NIFTY24O1724750PE,,2024-10-14,NSE,FO,,sell,False,25,34.25,7926693826921506402,1300000012181113,2024-10-14 09:36:03,2024-10-17,NIFTY,2024.0,10.0,17.0,24750.0,PE,NIFTY_2024-10-17_24750.0_PE,-25,Entry,25,
NIFTY24O1725350CE,,2024-10-14,NSE,FO,,sell,False,25,28.1,15265874247117733645,1300000012181913,2024-10-14 09:36:03,2024-10-17,NIFTY,2024.0,10.0,17.0,25350.0,CE,NIFTY_2024-10-17_25350.0_CE,-25,Entry,25,
NIFTY24O1725200CE,,2024-10-16,NSE,FO,,sell,False,25,25.45,13878674430286740304,1000000051857445,2024-10-16 10:50:56,2024-10-17,NIFTY,2024.0,10.0,17.0,25200.0,CE,NIFTY_2024-10-17_25200.0_CE,-25,Entry,25,
NIFTY24O1724750PE,,2024-10-16,NSE,FO,,buy,False,25,10.0,1822915712103690935,1300000041118623,2024-10-16 10:50:56,2024-10-17,NIFTY,2024.0,10.0,17.0,24750.0,PE,NIFTY_2024-10-17_24750.0_PE,25,Exit,25,7926693826921506402
NIFTY24O1724900PE,,2024-10-16,NSE,FO,,sell,False,25,29.6,13820225427477976109,1200000051246888,2024-10-16 10:50:56,2024-10-17,NIFTY,2024.0,10.0,17.0,24900.0,PE,NIFTY_2024-10-17_24900.0_PE,-25,Entry,25,
NIFTY24O1725350CE,,2024-10-16,NSE,FO,,buy,False,25,7.75,14499063598718431491,1300000041117353,2024-10-16 10:50:56,2024-10-17,NIFTY,2024.0,10.0,17.0,25350.0,CE,NIFTY_2024-10-17_25350.0_CE,25,Exit,25,15265874247117733645
NIFTY24O1725200CE,,2024-10-17,NSE,FO,,buy,False,25,2.7,1171271427343913453,1000000053675542,2024-10-17 09:54:44,2024-10-17,NIFTY,2024.0,10.0,17.0,25200.0,CE,NIFTY_2024-10-17_25200.0_CE,25,Exit,25,13878674430286740304
NIFTY24O1724900PE,,2024-10-17,NSE,FO,,buy,False,25,94.45,11137045551266868569,1200000065135422,2024-10-17 10:07:54,2024-10-17,NIFTY,2024.0,10.0,17.0,24900.0,PE,NIFTY_2024-10-17_24900.0_PE,25,Exit,25,13820225427477976109
NIFTY24O2425000CE,,2024-10-18,NSE,FO,,sell,False,25,39.8,17329080597781791129,1000000005767703,2024-10-18 09:20:34,2024-10-24,NIFTY,2024.0,10.0,24.0,25000.0,CE,NIFTY_2024-10-24_25000.0_CE,-25,Entry,25,
NIFTY24O2425000CE,,2024-10-23,NSE,FO,,buy,False,25,6.4,3318699634827278130,1000000110403164,2024-10-23 11:04:45,2024-10-24,NIFTY,2024.0,10.0,24.0,25000.0,CE,NIFTY_2024-10-24_25000.0_CE,25,Exit,25,17329080597781791129
NIFTY24O2424750CE,,2024-10-23,NSE,FO,,sell,False,25,31.55,11103826512253315861,1300000096048912,2024-10-23 11:17:59,2024-10-24,NIFTY,2024.0,10.0,24.0,24750.0,CE,NIFTY_2024-10-24_24750.0_CE,-25,Entry,25,
NIFTY24O2424300PE,,2024-10-23,NSE,FO,,sell,False,25,26.7,5659037180228035570,1200000130257502,2024-10-23 11:42:10,2024-10-24,NIFTY,2024.0,10.0,24.0,24300.0,PE,NIFTY_2024-10-24_24300.0_PE,-25,Entry,25,
NIFTY24O2424300PE,,2024-10-24,NSE,FO,,buy,False,25,28.1,10381237215360024192,1200000054051760,2024-10-24 09:50:28,2024-10-24,NIFTY,2024.0,10.0,24.0,24300.0,PE,NIFTY_2024-10-24_24300.0_PE,25,Exit,25,5659037180228035570
NIFTY24O2424750CE,,2024-10-24,NSE,FO,,buy,False,25,2.15,6931845157921034310,1300000046154184,2024-10-24 09:50:33,2024-10-24,NIFTY,2024.0,10.0,24.0,24750.0,CE,NIFTY_2024-10-24_24750.0_CE,25,Exit,25,11103826512253315861
NIFTY24OCT23800PE,,2024-10-25,NSE,FO,,sell,False,25,38.2,3174071982002527726,1000000245900991,2024-10-25 15:29:50,2024-10-31,NIFTY,2024.0,10.0,,23800.0,PE,NIFTY_2024-10-31_23800.0_PE,-25,Entry,25,
NIFTY24OCT24500CE,,2024-10-25,NSE,FO,,sell,False,25,42.15,5544751756808233551,1200000243062136,2024-10-25 15:29:50,2024-10-31,NIFTY,2024.0,10.0,,24500.0,CE,NIFTY_2024-10-31_24500.0_CE,-25,Entry,25,
NIFTY24OCT24500CE,,2024-10-30,NSE,FO,,buy,False,25,62.3,3789153940794857219,1200000043285411,2024-10-30 10:13:21,2024-10-31,NIFTY,2024.0,10.0,,24500.0,CE,NIFTY_2024-10-31_24500.0_CE,25,Exit,25,5544751756808233551
NIFTY24OCT23800PE,,2024-10-30,NSE,FO,,buy,False,25,4.3,15554083415910519033,1000000045778698,2024-10-30 10:14:08,2024-10-31,NIFTY,2024.0,10.0,,23800.0,PE,NIFTY_2024-10-31_23800.0_PE,25,Exit,25,3174071982002527726
NIFTY24OCT24250PE,,2024-10-30,NSE,FO,,sell,False,25,33.85,1031151745365324846,1100000034994840,2024-10-30 10:15:44,2024-10-31,NIFTY,2024.0,10.0,,24250.0,PE,NIFTY_2024-10-31_24250.0_PE,-25,Entry,25,
NIFTY24OCT24600CE,,2024-10-30,NSE,FO,,sell,False,25,30.95,7067135618348148056,1000000047079104,2024-10-30 10:15:44,2024-10-31,NIFTY,2024.0,10.0,,24600.0,CE,NIFTY_2024-10-31_24600.0_CE,-25,Entry,25,
NIFTY24N0724500CE,,2024-11-04,NSE,FO,,sell,False,25,29.05,3767222007309717462,1200000068118470,2024-11-04 10:34:58,2024-11-07,NIFTY,2024.0,11.0,7.0,24500.0,CE,NIFTY_2024-11-07_24500.0_CE,-25,Entry,25,
NIFTY24N0723400PE,,2024-11-04,NSE,FO,,sell,False,25,60.0,13611407416318897342,1000000069591845,2024-11-04 10:35:13,2024-11-07,NIFTY,2024.0,11.0,7.0,23400.0,PE,NIFTY_2024-11-07_23400.0_PE,-25,Entry,25,
NIFTY24N0723400PE,,2024-11-06,NSE,FO,,buy,False,25,2.25,2483395089820747264,1000000206326101,2024-11-06 14:32:16,2024-11-07,NIFTY,2024.0,11.0,7.0,23400.0,PE,NIFTY_2024-11-07_23400.0_PE,25,Exit,25,13611407416318897342
NIFTY24N0724500PE,,2024-11-06,NSE,FO,,sell,False,25,83.2,16672154163432261706,1200000204602814,2024-11-06 14:37:34,2024-11-07,NIFTY,2024.0,11.0,7.0,24500.0,PE,NIFTY_2024-11-07_24500.0_PE,-25,Entry,25,
NIFTY24N0724500PE,,2024-11-07,NSE,FO,,buy,False,25,291.85,2155086030712465718,1200000078236498,2024-11-07 10:03:10,2024-11-07,NIFTY,2024.0,11.0,7.0,24500.0,PE,NIFTY_2024-11-07_24500.0_PE,25,Exit,25,16672154163432261706
NIFTY24N0724500CE,,2024-11-07,NSE,FO,,buy,False,25,0.2,6148013872854759276,1200000287699896,2024-11-07 14:59:36,2024-11-07,NIFTY,2024.0,11.0,7.0,24500.0,CE,NIFTY_2024-11-07_24500.0_CE,25,Exit,25,3767222007309717462
NIFTY24N1424500CE,,2024-11-07,NSE,FO,,sell,False,25,67.9,13192832335828289043,1200000287907992,2024-11-07 15:00:04,2024-11-14,NIFTY,2024.0,11.0,14.0,24500.0,CE,NIFTY_2024-11-14_24500.0_CE,-25,Entry,25,
NIFTY24N1424200CE,,2024-11-12,NSE,FO,,sell,False,25,27.9,13145532533887379641,1000000474522662,2024-11-12 15:05:08,2024-11-14,NIFTY,2024.0,11.0,14.0,24200.0,CE,NIFTY_2024-11-14_24200.0_CE,-25,Entry,25,
NIFTY24N1424500CE,,2024-11-12,NSE,FO,,buy,False,25,6.05,1570609885151937508,1200000463389842,2024-11-12 15:05:08,2024-11-14,NIFTY,2024.0,11.0,14.0,24500.0,CE,NIFTY_2024-11-14_24500.0_CE,25,Exit,25,13192832335828289043
NIFTY24N1424200CE,,2024-11-13,NSE,FO,,buy,False,25,14.0,16847987192905792849,1000000061274103,2024-11-13 10:00:22,2024-11-14,NIFTY,2024.0,11.0,14.0,24200.0,CE,NIFTY_2024-11-14_24200.0_CE,25,Exit,25,13145532533887379641
NIFTY24N1423450PE,,2024-11-13,NSE,FO,,sell,False,25,18.65,17018416175313921057,1100000050445557,2024-11-13 10:00:23,2024-11-14,NIFTY,2024.0,11.0,14.0,23450.0,PE,NIFTY_2024-11-14_23450.0_PE,-25,Entry,25,
NIFTY24N1424050CE,,2024-11-13,NSE,FO,,sell,False,25,29.6,13705185555725880185,1100000050444943,2024-11-13 10:01:02,2024-11-14,NIFTY,2024.0,11.0,14.0,24050.0,CE,NIFTY_2024-11-14_24050.0_CE,-25,Entry,25,
NIFTY24N1423450PE,,2024-11-14,NSE,FO,,buy,False,25,4.9,1290540754475690863,1100000201816538,2024-11-14 12:40:29,2024-11-14,NIFTY,2024.0,11.0,14.0,23450.0,PE,NIFTY_2024-11-14_23450.0_PE,25,Exit,25,17018416175313921057
NIFTY24N1424050CE,,2024-11-14,NSE,FO,,buy,False,25,0.6,3655015274806619887,1100000201816974,2024-11-14 12:41:17,2024-11-14,NIFTY,2024.0,11.0,14.0,24050.0,CE,NIFTY_2024-11-14_24050.0_CE,25,Exit,25,13705185555725880185
NIFTY24N2123650CE,,2024-11-18,NSE,FO,,sell,False,25,44.1,15253543039827942136,1100000252637145,2024-11-18 15:02:23,2024-11-21,NIFTY,2024.0,11.0,21.0,23650.0,CE,NIFTY_2024-11-21_23650.0_CE,-25,Entry,25,
NIFTY24N2123500PE,,2024-11-19,NSE,FO,,buy,False,25,39.2,10486533798514391378,1200000074014332,2024-11-19 09:57:32,2024-11-21,NIFTY,2024.0,11.0,21.0,23500.0,PE,NIFTY_2024-11-21_23500.0_PE,25,Entry,25,
NIFTY24N2123500PE,,2024-11-19,NSE,FO,,sell,False,25,127.7,2110251920251709121,1200000328124249,2024-11-19 15:13:53,2024-11-21,NIFTY,2024.0,11.0,21.0,23500.0,PE,NIFTY_2024-11-21_23500.0_PE,-25,Exit,25,10486533798514391378
NIFTY24N2123150PE,,2024-11-19,NSE,FO,,sell,False,25,26.05,6264409395219728850,1300000276016939,2024-11-19 15:28:44,2024-11-21,NIFTY,2024.0,11.0,21.0,23150.0,PE,NIFTY_2024-11-21_23150.0_PE,-25,Entry,25,
NIFTY24N2123150PE,,2024-11-21,NSE,FO,,buy,False,25,25.7,13648266129788980369,1300000000078955,2024-11-21 09:15:03,2024-11-21,NIFTY,2024.0,11.0,21.0,23150.0,PE,NIFTY_2024-11-21_23150.0_PE,25,Exit,25,6264409395219728850
NIFTY24N2123650CE,,2024-11-21,NSE,FO,,buy,False,25,2.2,17013278247358819587,1100000115912738,2024-11-21 11:04:52,2024-11-21,NIFTY,2024.0,11.0,21.0,23650.0,CE,NIFTY_2024-11-21_23650.0_CE,25,Exit,25,15253543039827942136
NIFTY24NOV22700PE,,2024-11-21,NSE,FO,,sell,False,25,35.3,8559961909704471574,1200000290971820,2024-11-21 14:47:06,2024-11-28,NIFTY,2024.0,11.0,,22700.0,PE,NIFTY_2024-11-28_22700.0_PE,-25,Entry,25,
NIFTY24NOV23800CE,,2024-11-21,NSE,FO,,sell,False,25,34.55,18307375825548500280,1000000281914437,2024-11-21 14:47:07,2024-11-28,NIFTY,2024.0,11.0,,23800.0,CE,NIFTY_2024-11-28_23800.0_CE,-25,Entry,25,
NIFTY24NOV23800CE,,2024-11-22,NSE,FO,,buy,False,25,292.0,3260482738152151760,1000000363952227,2024-11-22 14:54:39,2024-11-28,NIFTY,2024.0,11.0,,23800.0,CE,NIFTY_2024-11-28_23800.0_CE,25,Exit,25,18307375825548500280
NIFTY24NOV22700PE,,2024-11-25,NSE,FO,,buy,False,25,3.85,12541659341002727500,1200000055493160,2024-11-25 09:55:41,2024-11-28,NIFTY,2024.0,11.0,,22700.0,PE,NIFTY_2024-11-28_22700.0_PE,25,Exit,25,8559961909704471574
NIFTY24NOV23900PE,,2024-11-25,NSE,FO,,sell,False,25,69.5,2346409655640890971,1200000244746156,2024-11-25 13:46:19,2024-11-28,NIFTY,2024.0,11.0,,23900.0,PE,NIFTY_2024-11-28_23900.0_PE,-25,Entry,25,
NIFTY24NOV24400CE,,2024-11-25,NSE,FO,,sell,False,25,61.5,18312353649825105514,1000000244162944,2024-11-25 13:46:21,2024-11-28,NIFTY,2024.0,11.0,,24400.0,CE,NIFTY_2024-11-28_24400.0_CE,-25,Entry,25,
NIFTY24NOV24400CE,,2024-11-27,NSE,FO,,buy,False,25,19.4,10149136387813788534,1000000085971250,2024-11-27 11:36:41,2024-11-28,NIFTY,2024.0,11.0,,24400.0,CE,NIFTY_2024-11-28_24400.0_CE,25,Exit,25,18312353649825105514
NIFTY24NOV23900PE,,2024-11-27,NSE,FO,,buy,False,25,10.5,5313043906020857403,1200000082436059,2024-11-27 11:36:51,2024-11-28,NIFTY,2024.0,11.0,,23900.0,PE,NIFTY_2024-11-28_23900.0_PE,25,Exit,25,2346409655640890971
NIFTY24D0524500CE,,2024-12-02,NSE,FO,,sell,False,25,39.9,12476443244396435589,1200000148126045,2024-12-02 11:34:01,2024-12-05,NIFTY,2024.0,12.0,5.0,24500.0,CE,NIFTY_2024-12-05_24500.0_CE,-25,Entry,25,
NIFTY24D0523800PE,,2024-12-02,NSE,FO,,sell,False,25,44.1,8613346274878692875,1000000153392576,2024-12-02 11:34:08,2024-12-05,NIFTY,2024.0,12.0,5.0,23800.0,PE,NIFTY_2024-12-05_23800.0_PE,-25,Entry,25,
M&M24DEC3050CE,,2024-12-02,NSE,FO,,buy,False,175,79.65,1499103579137357843,2200000173781451,2024-12-02 14:39:29,2024-12-26,,,,,,,nan_2024-12-26_nan_nan,175,Entry,175,
NIFTY24D0523800PE,,2024-12-03,NSE,FO,,buy,False,25,11.2,18118788765933863946,1000000254444274,2024-12-03 14:43:15,2024-12-05,NIFTY,2024.0,12.0,5.0,23800.0,PE,NIFTY_2024-12-05_23800.0_PE,25,Exit,25,8613346274878692875
NIFTY24D0524200PE,,2024-12-03,NSE,FO,,sell,False,25,53.1,5689878211774246616,1000000255683117,2024-12-03 14:44:33,2024-12-05,NIFTY,2024.0,12.0,5.0,24200.0,PE,NIFTY_2024-12-05_24200.0_PE,-25,Entry,25,
NIFTY24D0524500CE,,2024-12-05,NSE,FO,,buy,False,25,94.4,1009196289982118346,1200000511769559,2024-12-05 15:00:44,2024-12-05,NIFTY,2024.0,12.0,5.0,24500.0,CE,NIFTY_2024-12-05_24500.0_CE,25,Exit,25,12476443244396435589
NIFTY24D0524200PE,,2024-12-05,NSE,FO,,buy,False,25,1.0,13572188737918584437,1000000550494698,2024-12-05 15:04:18,2024-12-05,NIFTY,2024.0,12.0,5.0,24200.0,PE,NIFTY_2024-12-05_24200.0_PE,25,Exit,25,5689878211774246616
M&M24DEC3050CE,,2024-12-05,NSE,FO,,sell,False,175,97.6,16605662511150066872,2200000209139743,2024-12-05 15:26:42,2024-12-26,,,,,,,nan_2024-12-26_nan_nan,-175,Exit,175,1499103579137357843
NIFTY24D1924000CE,,2024-12-19,NSE,FO,,buy,False,50,20.65,5211113362224643863,1000000144558910,2024-12-19 12:25:31,2024-12-19,NIFTY,2024.0,12.0,19.0,24000.0,CE,NIFTY_2024-12-19_24000.0_CE,50,Entry,50,
NIFTY24D1924000CE,,2024-12-19,NSE,FO,,sell,False,50,0.1,12370786382559426183,1000000212123428,2024-12-19 15:16:54,2024-12-19,NIFTY,2024.0,12.0,19.0,24000.0,CE,NIFTY_2024-12-19_24000.0_CE,-50,Exit,50,5211113362224643863
NIFTY2510923950PE,,2025-01-06,NSE,FO,,buy,False,75,163.65,11924537879751616693,1500000058128490,2025-01-06 10:34:01,2025-01-09,NIFTY,2025.0,1.0,9.0,23950.0,PE,NIFTY_2025-01-09_23950.0_PE,75,Entry,75,
NIFTY2510923750PE,,2025-01-06,NSE,FO,,sell,False,75,80.8,18081803552111132663,1100000058137530,2025-01-06 10:34:04,2025-01-09,NIFTY,2025.0,1.0,9.0,23750.0,PE,NIFTY_2025-01-09_23750.0_PE,-75,Entry,75,
NIFTY2510923950PE,,2025-01-06,NSE,FO,,sell,False,75,377.85,16104071821746019095,1500000226125578,2025-01-06 15:00:04,2025-01-09,NIFTY,2025.0,1.0,9.0,23950.0,PE,NIFTY_2025-01-09_23950.0_PE,-75,Exit,75,11924537879751616693
NIFTY2510923750PE,,2025-01-06,NSE,FO,,buy,False,75,251.0,295961066516949819,1100000225901839,2025-01-06 15:00:21,2025-01-09,NIFTY,2025.0,1.0,9.0,23750.0,PE,NIFTY_2025-01-09_23750.0_PE,75,Exit,75,18081803552111132663
NIFTY2510923550PE,,2025-01-08,NSE,FO,,buy,False,75,90.6,6198053306016105218,1300000064270657,2025-01-08 10:44:08,2025-01-09,NIFTY,2025.0,1.0,9.0,23550.0,PE,NIFTY_2025-01-09_23550.0_PE,75,Entry,75,
NIFTY2512323400CE,,2025-01-17,NSE,FO,,buy,False,75,96.05,9196969048003467561,1000000197248533,2025-01-17 13:45:44,2025-01-23,NIFTY,2025.0,1.0,23.0,23400.0,CE,NIFTY_2025-01-23_23400.0_CE,75,Entry,75,
